Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.68","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.45","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.55","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.37","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.32","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.36","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.03","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","-0.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.03","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","204","Bénin","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","0.71","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.85","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","0.89","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","0.82","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","0.78","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.77","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.69","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.96","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.97","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","060","Bermudes","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.15","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2000","2000","indice","0.49","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2002","2002","indice","0.69","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2003","2003","indice","0.92","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2004","2004","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2005","2005","indice","1.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2006","2006","indice","1.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2007","2007","indice","0.57","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2008","2008","indice","0.72","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2009","2009","indice","0.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.74","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.83","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.78","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","064","Bhoutan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.78","X","Ciffre de sources internationales",""
